time,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance
12.3,myflow.0,-14.24,-1.6,90.0,normal,1.85,85.76,E0_1,0.0,10,-1.15,85.76
12.3,myflow.1,-40.27,-1.6,90.0,aggressive,10.14,59.73,E0_1,0.0,2,2.7,59.73
12.3,myflow.2,-65.37,-1.6,90.0,aggressive,14.77,34.63,E0_1,0.0,2,2.54,34.63
12.3,myflow.3,4.8,-94.89,0.0,normal,0.09,5.11,-E3_0,0.0,8,0.49,5.11
12.4,myflow.0,-14.06,-1.6,90.0,normal,1.75,85.94,E0_1,0.0,10,-1.09,85.94
12.4,myflow.1,-39.22,-1.6,90.0,aggressive,10.44,60.78,E0_1,0.0,2,3.0,60.78
12.4,myflow.2,-63.88,-1.6,90.0,aggressive,14.87,36.12,E0_1,0.0,2,1.05,36.12
12.4,myflow.3,4.8,-94.87,0.0,normal,0.17,5.13,-E3_0,0.0,0,0.81,5.13
12.5,myflow.0,-13.9,-1.6,90.0,normal,1.64,86.1,E0_1,0.0,10,-1.04,86.1
12.5,myflow.1,-38.15,-1.6,90.0,aggressive,10.72,61.85,E0_1,0.0,2,2.82,61.85
12.5,myflow.2,-62.38,-1.6,90.0,aggressive,14.95,37.62,E0_1,0.0,2,0.8,37.62
12.5,myflow.3,4.8,-94.84,0.0,normal,0.29,5.16,-E3_0,0.0,0,1.21,5.16
12.6,myflow.0,-13.74,-1.6,90.0,normal,1.54,86.26,E0_1,0.0,10,-0.98,86.26
12.6,myflow.1,-37.06,-1.6,90.0,aggressive,10.95,62.94,E0_1,0.0,2,2.29,62.94
12.6,myflow.2,-60.88,-1.6,90.0,aggressive,15.06,39.12,E0_1,0.0,2,1.1,39.12
12.6,myflow.3,4.8,-94.79,0.0,normal,0.46,5.21,-E3_0,0.0,0,1.64,5.21
12.7,myflow.0,-13.6,-1.6,90.0,normal,1.45,86.4,E0_1,0.0,10,-0.93,86.4
12.7,myflow.1,-35.95,-1.6,90.0,aggressive,11.07,64.05,E0_1,0.0,2,1.19,64.05
12.7,myflow.2,-59.36,-1.6,90.0,aggressive,15.18,40.64,E0_1,0.0,2,1.14,40.64
12.7,myflow.3,4.8,-94.73,0.0,normal,0.66,5.27,-E3_0,0.0,0,2.0,5.27
12.8,myflow.0,-13.46,-1.6,90.0,normal,1.36,86.54,E0_1,0.0,10,-0.88,86.54
12.8,myflow.1,-34.84,-1.6,90.0,aggressive,11.13,65.16,E0_1,0.0,2,0.63,65.16
12.8,myflow.2,-57.83,-1.6,90.0,aggressive,15.28,42.17,E0_1,0.0,2,0.98,42.17
12.8,myflow.3,4.8,-94.64,0.0,normal,0.88,5.36,-E3_0,0.0,0,2.25,5.36
12.9,myflow.0,-13.34,-1.6,90.0,normal,1.28,86.66,E0_1,0.0,10,-0.84,86.66
12.9,myflow.1,-33.73,-1.6,90.0,aggressive,11.12,66.27,E0_1,0.0,2,-0.08,66.27
12.9,myflow.2,-56.3,-1.6,90.0,aggressive,15.34,43.7,E0_1,0.0,2,0.68,43.7
12.9,myflow.3,4.8,-94.53,0.0,normal,1.12,5.47,-E3_0,0.0,0,2.41,5.47
13.0,myflow.0,-13.22,-1.6,90.0,normal,1.2,86.78,E0_1,0.0,10,-0.78,86.78
13.0,myflow.1,-32.62,-1.6,90.0,aggressive,11.02,67.38,E0_1,0.0,2,-1.04,67.38
13.0,myflow.2,-54.76,-1.6,90.0,aggressive,15.38,45.24,E0_1,0.0,2,0.38,45.24
13.0,myflow.3,4.8,-94.39,0.0,normal,1.37,5.61,-E3_0,0.0,0,2.5,5.61
13.1,myflow.0,-13.1,-1.6,90.0,normal,1.13,86.9,E0_1,0.0,10,-0.74,86.9
13.1,myflow.1,-31.53,-1.6,90.0,aggressive,10.9,68.47,E0_1,0.0,10,-1.21,68.47
13.1,myflow.2,-53.22,-1.6,90.0,aggressive,15.41,46.78,E0_1,0.0,2,0.26,46.78
13.1,myflow.3,4.8,-94.23,0.0,normal,1.63,5.77,-E3_0,0.0,0,2.55,5.77
13.2,myflow.0,-13.0,-1.6,90.0,normal,1.06,87.0,E0_1,0.0,10,-0.7,87.0
13.2,myflow.1,-30.46,-1.6,90.0,aggressive,10.75,69.54,E0_1,0.0,10,-1.51,69.54
13.2,myflow.2,-51.68,-1.6,90.0,aggressive,15.4,48.32,E0_1,0.0,2,-0.04,48.32
13.2,myflow.3,4.8,-94.04,0.0,normal,1.88,5.96,-E3_0,0.0,0,2.57,5.96
13.3,myflow.0,-12.9,-1.6,90.0,normal,0.99,87.1,E0_1,0.0,10,-0.66,87.1
13.3,myflow.1,-29.4,-1.6,90.0,aggressive,10.58,70.6,E0_1,0.0,10,-1.62,70.6
13.3,myflow.2,-50.14,-1.6,90.0,aggressive,15.37,49.86,E0_1,0.0,2,-0.34,49.86
13.3,myflow.3,4.8,-93.82,0.0,normal,2.14,6.18,-E3_0,0.0,0,2.58,6.18
13.4,myflow.0,-12.81,-1.6,90.0,normal,0.93,87.19,E0_1,0.0,10,-0.62,87.19
13.4,myflow.1,-28.36,-1.6,90.0,aggressive,10.4,71.64,E0_1,0.0,10,-1.88,71.64
13.4,myflow.2,-48.61,-1.6,90.0,aggressive,15.31,51.39,E0_1,0.0,2,-0.64,51.39
13.4,myflow.3,4.8,-93.58,0.0,normal,2.4,6.42,-E3_0,0.0,0,2.6,6.42
13.5,myflow.0,-12.72,-1.6,90.0,normal,0.87,87.28,E0_1,0.0,10,-0.58,87.28
13.5,myflow.1,-27.34,-1.6,90.0,aggressive,10.24,72.66,E0_1,0.0,10,-1.58,72.66
13.5,myflow.2,-47.09,-1.6,90.0,aggressive,15.21,52.91,E0_1,0.0,2,-0.94,52.91
13.5,myflow.3,4.8,-93.32,0.0,normal,2.66,6.68,-E3_0,0.0,0,2.6,6.68
13.6,myflow.0,-12.64,-1.6,90.0,normal,0.82,87.36,E0_1,0.0,10,-0.55,87.36
13.6,myflow.1,-26.33,-1.6,90.0,aggressive,10.03,73.67,E0_1,0.0,10,-2.12,73.67
13.6,myflow.2,-45.58,-1.6,90.0,aggressive,15.09,54.42,E0_1,0.0,2,-1.24,54.42
13.6,myflow.3,4.8,-93.03,0.0,normal,2.92,6.97,-E3_0,0.0,0,2.6,6.97
13.7,myflow.0,-12.56,-1.6,90.0,normal,0.76,87.44,E0_1,0.0,10,-0.51,87.44
13.7,myflow.1,-25.35,-1.6,90.0,aggressive,9.82,74.65,E0_1,0.0,10,-2.1,74.65
13.7,myflow.2,-44.09,-1.6,90.0,aggressive,14.93,55.91,E0_1,0.0,2,-1.54,55.91
13.7,myflow.3,4.8,-92.71,0.0,normal,3.18,7.29,-E3_0,0.0,0,2.6,7.29
13.8,myflow.0,-12.49,-1.6,90.0,normal,0.72,87.51,E0_1,0.0,10,-0.48,87.51
13.8,myflow.1,-24.42,-1.6,90.0,aggressive,9.31,75.58,E0_1,0.0,10,-5.1,75.58
13.8,myflow.2,-42.61,-1.6,90.0,aggressive,14.75,57.39,E0_1,0.0,2,-1.84,57.39
13.8,myflow.3,4.8,-92.36,0.0,normal,3.44,7.64,-E3_0,0.0,0,2.54,7.64
13.9,myflow.0,-12.42,-1.6,90.0,normal,0.67,87.58,E0_1,0.0,10,-0.45,87.58
13.9,myflow.1,-23.56,-1.6,90.0,aggressive,8.66,76.44,E0_1,0.0,10,-6.41,76.44
13.9,myflow.2,-41.16,-1.6,90.0,aggressive,14.54,58.84,E0_1,0.0,10,-2.14,58.84
13.9,myflow.3,4.8,-91.99,0.0,normal,3.71,8.01,-E3_0,0.0,0,2.7,8.01
14.0,myflow.0,-12.36,-1.6,90.0,normal,0.63,87.64,E0_1,0.0,10,-0.43,87.64
14.0,myflow.1,-22.75,-1.6,90.0,aggressive,8.08,77.25,E0_1,0.0,10,-5.87,77.25
14.0,myflow.2,-39.73,-1.6,90.0,aggressive,14.29,60.27,E0_1,0.0,10,-2.44,60.27
14.0,myflow.3,4.8,-91.59,0.0,normal,4.0,8.41,-E3_0,0.0,0,2.98,8.41
14.1,myflow.0,-12.3,-1.6,90.0,normal,0.59,87.7,E0_1,0.0,10,-0.4,87.7
14.1,myflow.1,-21.99,-1.6,90.0,aggressive,7.55,78.01,E0_1,0.0,10,-5.27,78.01
14.1,myflow.2,-38.33,-1.6,90.0,aggressive,14.02,61.67,E0_1,0.0,10,-2.74,61.67
14.1,myflow.3,4.8,-91.16,0.0,normal,4.3,8.84,-E3_0,0.0,0,2.96,8.84
14.2,myflow.0,-12.25,-1.6,90.0,normal,0.55,87.75,E0_1,0.0,10,-0.38,87.75
14.2,myflow.1,-21.29,-1.6,90.0,aggressive,6.99,78.71,E0_1,0.0,10,-5.61,78.71
14.2,myflow.2,-36.95,-1.6,90.0,aggressive,13.74,63.05,E0_1,0.0,10,-2.8,63.05
14.2,myflow.3,4.8,-90.7,0.0,normal,4.58,9.3,-E3_0,0.0,0,2.84,9.3
14.3,myflow.0,-12.19,-1.6,90.0,normal,0.51,87.81,E0_1,0.0,10,-0.35,87.81
14.3,myflow.1,-20.64,-1.6,90.0,aggressive,6.49,79.36,E0_1,0.0,10,-5.04,79.36
14.3,myflow.2,-35.61,-1.6,90.0,aggressive,13.43,64.39,E0_1,0.0,10,-3.1,64.39
14.3,myflow.3,4.8,-90.22,0.0,normal,4.86,9.78,-E3_0,0.0,0,2.73,9.78
14.4,myflow.0,-12.15,-1.6,90.0,normal,0.48,87.85,E0_1,0.0,10,-0.33,87.85
14.4,myflow.1,-20.05,-1.6,90.0,aggressive,5.94,79.95,E0_1,0.0,10,-5.47,79.95
14.4,myflow.2,-34.32,-1.6,90.0,aggressive,12.92,65.68,E0_1,0.0,10,-5.1,65.68
14.4,myflow.3,4.8,-89.71,0.0,normal,5.14,10.29,-E3_0,0.0,0,2.83,10.29
14.5,myflow.0,-12.1,-1.6,90.0,normal,0.45,87.9,E0_1,0.0,10,-0.31,87.9
14.5,myflow.1,-19.52,-1.6,90.0,aggressive,5.34,80.48,E0_1,0.0,10,-6.01,80.48
14.5,myflow.2,-33.06,-1.6,90.0,aggressive,12.61,66.94,E0_1,0.0,10,-3.04,66.94
14.5,myflow.3,4.8,-89.17,0.0,normal,5.4,10.83,-E3_0,0.0,0,2.63,10.83
14.6,myflow.0,-12.06,-1.6,90.0,normal,0.42,87.94,E0_1,0.0,10,-0.29,87.94
14.6,myflow.1,-19.05,-1.6,90.0,aggressive,4.7,80.95,E0_1,0.0,10,-6.35,80.95
14.6,myflow.2,-31.84,-1.6,90.0,aggressive,12.23,68.16,E0_1,0.0,10,-3.85,68.16
14.6,myflow.3,4.8,-88.6,0.0,normal,5.67,11.4,-E3_0,0.0,0,2.65,11.4
14.7,myflow.0,-12.02,-1.6,90.0,normal,0.39,87.98,E0_1,0.0,10,-0.27,87.98
14.7,myflow.1,-18.65,-1.6,90.0,aggressive,4.02,81.35,E0_1,0.0,10,-6.88,81.35
14.7,myflow.2,-30.67,-1.6,90.0,aggressive,11.66,69.33,E0_1,0.0,10,-5.66,69.33
14.7,myflow.3,4.8,-88.01,0.0,normal,5.92,11.99,-E3_0,0.0,0,2.51,11.99
14.8,myflow.0,-11.98,-1.6,90.0,normal,0.37,88.02,E0_1,0.0,10,-0.25,88.02
14.8,myflow.1,-18.31,-1.6,90.0,aggressive,3.34,81.69,E0_1,0.0,10,-6.8,81.69
14.8,myflow.2,-29.57,-1.6,90.0,aggressive,10.97,70.43,E0_1,0.0,10,-6.9,70.43
14.8,myflow.3,4.8,-87.39,0.0,normal,6.18,12.61,-E3_0,0.0,0,2.58,12.61
14.9,myflow.0,-11.95,-1.6,90.0,normal,0.35,88.05,E0_1,0.0,10,-0.24,88.05
14.9,myflow.1,-18.05,-1.6,90.0,aggressive,2.64,81.95,E0_1,0.0,10,-6.98,81.95
14.9,myflow.2,-28.54,-1.6,90.0,aggressive,10.27,71.46,E0_1,0.0,10,-7.0,71.46
14.9,myflow.3,4.8,-86.75,0.0,normal,6.44,13.25,-E3_0,0.0,0,2.61,13.25
15.0,myflow.0,-11.92,-1.6,90.0,normal,0.32,88.08,E0_1,0.0,10,-0.22,88.08
15.0,myflow.1,-17.85,-1.6,90.0,aggressive,1.94,82.15,E0_1,0.0,10,-7.0,82.15
15.0,myflow.2,-27.59,-1.6,90.0,aggressive,9.57,72.41,E0_1,0.0,10,-7.0,72.41
15.0,myflow.3,4.8,-86.08,0.0,normal,6.69,13.92,-E3_0,0.0,0,2.58,13.92
15.1,myflow.0,-11.89,-1.6,90.0,normal,0.3,88.11,E0_1,0.0,10,-0.21,88.11
15.1,myflow.1,-17.73,-1.6,90.0,aggressive,1.24,82.27,E0_1,0.0,10,-7.0,82.27
15.1,myflow.2,-26.7,-1.6,90.0,aggressive,8.87,73.3,E0_1,0.0,10,-7.0,73.3
15.1,myflow.3,4.8,-85.38,0.0,normal,6.95,14.62,-E3_0,0.0,0,2.56,14.62
15.2,myflow.0,-11.86,-1.6,90.0,normal,0.28,88.14,E0_1,0.0,10,-0.2,88.14
15.2,myflow.1,-17.67,-1.6,90.0,aggressive,0.63,82.33,E0_1,0.0,10,-6.12,82.33
15.2,myflow.2,-25.88,-1.6,90.0,aggressive,8.17,74.12,E0_1,0.0,10,-7.0,74.12
15.2,myflow.3,4.8,-84.66,0.0,normal,7.21,15.34,-E3_0,0.0,0,2.6,15.34
15.3,myflow.0,-11.83,-1.6,90.0,normal,0.26,88.17,E0_1,0.0,10,-0.18,88.17
15.3,myflow.1,-17.66,-1.6,90.0,aggressive,0.09,82.34,E0_1,0.0,10,-5.37,82.34
15.3,myflow.2,-25.13,-1.6,90.0,aggressive,7.47,74.87,E0_1,0.0,10,-7.0,74.87
15.3,myflow.3,4.8,-83.91,0.0,normal,7.47,16.09,-E3_0,0.0,0,2.6,16.09
15.4,myflow.0,-11.81,-1.6,90.0,normal,0.25,88.19,E0_1,0.0,10,-0.17,88.19
15.4,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,10,-0.89,82.34
15.4,myflow.2,-24.46,-1.6,90.0,aggressive,6.77,75.54,E0_1,0.0,10,-7.0,75.54
15.4,myflow.3,4.8,-83.14,0.0,normal,7.74,16.86,-E3_0,0.0,0,2.7,16.86
15.5,myflow.0,-11.78,-1.6,90.0,normal,0.23,88.22,E0_1,0.0,10,-0.16,88.22
15.5,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,10,0.0,82.34
15.5,myflow.2,-23.85,-1.6,90.0,aggressive,6.07,76.15,E0_1,0.0,10,-7.0,76.15
15.5,myflow.3,4.8,-82.34,0.0,normal,8.0,17.66,-E3_0,0.0,0,2.59,17.66
15.6,myflow.0,-11.76,-1.6,90.0,normal,0.22,88.24,E0_1,0.0,10,-0.15,88.24
15.6,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,10,0.0,82.34
15.6,myflow.2,-23.31,-1.6,90.0,aggressive,5.37,76.69,E0_1,0.0,10,-7.0,76.69
15.6,myflow.3,4.8,-81.51,0.0,normal,8.26,18.49,-E3_0,0.0,0,2.64,18.49
15.7,myflow.0,-11.74,-1.6,90.0,normal,0.2,88.26,E0_1,0.0,10,-0.14,88.26
15.7,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,10,0.0,82.34
15.7,myflow.2,-22.85,-1.6,90.0,aggressive,4.67,77.15,E0_1,0.0,10,-7.0,77.15
15.7,myflow.3,4.8,-80.66,0.0,normal,8.53,19.34,-E3_0,0.0,0,2.68,19.34
15.8,myflow.0,-11.72,-1.6,90.0,normal,0.19,88.28,E0_1,0.0,10,-0.13,88.28
15.8,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,10,0.0,82.34
15.8,myflow.2,-22.45,-1.6,90.0,aggressive,3.83,77.55,E0_1,0.0,10,-7.0,77.55
15.8,myflow.3,4.8,-79.78,0.0,normal,8.8,20.22,-E3_0,0.0,0,2.72,20.22
15.9,myflow.0,-11.7,-1.6,90.0,normal,0.18,88.3,E0_1,0.0,10,-0.12,88.3
15.9,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
15.9,myflow.2,-22.13,-1.6,90.0,aggressive,3.13,77.87,E0_1,0.0,3,-7.0,77.87
15.9,myflow.3,4.8,-78.87,0.0,normal,9.08,21.13,-E3_0,0.0,0,2.74,21.13
16.0,myflow.0,-11.69,-1.6,90.0,normal,0.17,88.31,E0_1,0.0,10,-0.11,88.31
16.0,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.0,myflow.2,-21.89,-1.6,90.0,aggressive,2.43,78.11,E0_1,0.0,3,-7.0,78.11
16.0,myflow.3,4.8,-77.94,0.0,normal,9.33,22.06,-E3_0,0.0,0,2.5,22.06
16.0,myflow.4,-4.8,94.9,180.0,normal,0.0,5.1,E2_0,0.0,0,0.0,5.1
16.1,myflow.0,-11.67,-1.6,90.0,normal,0.15,88.33,E0_1,0.0,10,-0.11,88.33
16.1,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.1,myflow.2,-21.72,-1.6,90.0,aggressive,1.73,78.28,E0_1,0.0,3,-7.0,78.28
16.1,myflow.3,4.8,-76.98,0.0,normal,9.58,23.02,-E3_0,0.0,0,2.52,23.02
16.1,myflow.4,-4.8,94.9,180.0,normal,0.01,5.1,E2_0,0.0,8,0.15,5.1
16.2,myflow.0,-11.66,-1.6,90.0,normal,0.14,88.34,E0_1,0.0,10,-0.1,88.34
16.2,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.2,myflow.2,-21.61,-1.6,90.0,aggressive,1.03,78.39,E0_1,0.0,3,-7.0,78.39
16.2,myflow.3,4.8,-76.0,0.0,normal,9.82,24.0,-E3_0,0.0,0,2.39,24.0
16.2,myflow.4,-4.8,94.89,180.0,normal,0.04,5.11,E2_0,0.0,8,0.28,5.11
16.3,myflow.0,-11.64,-1.6,90.0,normal,0.14,88.36,E0_1,0.0,10,-0.09,88.36
16.3,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.3,myflow.2,-21.58,-1.6,90.0,aggressive,0.33,78.42,E0_1,0.0,3,-7.0,78.42
16.3,myflow.3,4.8,-74.99,0.0,normal,10.05,25.01,-E3_0,0.0,0,2.3,25.01
16.3,myflow.4,-4.8,94.89,180.0,normal,0.09,5.11,E2_0,0.0,8,0.49,5.11
16.4,myflow.0,-11.63,-1.6,90.0,normal,0.13,88.37,E0_1,0.0,10,-0.09,88.37
16.4,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.4,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,-3.34,78.42
16.4,myflow.3,4.8,-73.97,0.0,normal,10.26,26.03,-E3_0,0.0,0,2.15,26.03
16.4,myflow.4,-4.8,94.87,180.0,normal,0.17,5.13,E2_0,0.0,0,0.81,5.13
16.5,myflow.0,-11.62,-1.6,90.0,normal,0.12,88.38,E0_1,0.0,10,-0.08,88.38
16.5,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.5,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
16.5,myflow.3,4.8,-72.92,0.0,normal,10.46,27.08,-E3_0,0.0,0,1.97,27.08
16.5,myflow.4,-4.8,94.84,180.0,normal,0.29,5.16,E2_0,0.0,0,1.21,5.16
16.6,myflow.0,-11.61,-1.6,90.0,normal,0.11,88.39,E0_1,0.0,10,-0.08,88.39
16.6,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.6,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
16.6,myflow.3,4.8,-71.86,0.0,normal,10.65,28.14,-E3_0,0.0,0,1.87,28.14
16.6,myflow.4,-4.8,94.79,180.0,normal,0.46,5.21,E2_0,0.0,0,1.64,5.21
16.7,myflow.0,-11.6,-1.6,90.0,normal,0.1,88.4,E0_1,0.0,10,-0.07,88.4
16.7,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.7,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
16.7,myflow.3,4.8,-70.78,0.0,normal,10.82,29.22,-E3_0,0.0,0,1.69,29.22
16.7,myflow.4,-4.8,94.73,180.0,normal,0.66,5.27,E2_0,0.0,0,2.0,5.27
16.8,myflow.0,-11.59,-1.6,90.0,normal,0.1,88.41,E0_1,0.0,10,-0.07,88.41
16.8,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.8,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
16.8,myflow.3,4.8,-69.68,0.0,normal,11.0,30.32,-E3_0,0.0,0,1.85,30.32
16.8,myflow.4,-4.8,94.64,180.0,normal,0.88,5.36,E2_0,0.0,0,2.25,5.36
16.9,myflow.0,-11.58,-1.6,90.0,normal,0.09,88.42,E0_1,0.0,10,-0.06,88.42
16.9,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
16.9,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
16.9,myflow.3,4.8,-68.56,0.0,normal,11.17,31.44,-E3_0,0.0,0,1.73,31.44
16.9,myflow.4,-4.8,94.53,180.0,normal,1.12,5.47,E2_0,0.0,0,2.41,5.47
17.0,myflow.0,-11.57,-1.6,90.0,normal,0.08,88.43,E0_1,0.0,10,-0.06,88.43
17.0,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.0,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.0,myflow.3,4.8,-67.42,0.0,normal,11.34,32.58,-E3_0,0.0,0,1.7,32.58
17.0,myflow.4,-4.8,94.39,180.0,normal,1.37,5.61,E2_0,0.0,0,2.5,5.61
17.1,myflow.0,-11.56,-1.6,90.0,normal,0.08,88.44,E0_1,0.0,10,-0.05,88.44
17.1,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.1,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.1,myflow.3,4.8,-66.28,0.0,normal,11.48,33.72,-E3_0,0.0,0,1.41,33.72
17.1,myflow.4,-4.8,94.23,180.0,normal,1.63,5.77,E2_0,0.0,0,2.54,5.77
17.2,myflow.0,-11.56,-1.6,90.0,normal,0.07,88.44,E0_1,0.0,10,-0.05,88.44
17.2,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.2,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.2,myflow.3,4.8,-65.12,0.0,normal,11.58,34.88,-E3_0,0.0,0,0.91,34.88
17.2,myflow.4,-4.8,94.04,180.0,normal,1.88,5.96,E2_0,0.0,0,2.57,5.96
17.3,myflow.0,-11.55,-1.6,90.0,normal,0.07,88.45,E0_1,0.0,10,-0.05,88.45
17.3,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.3,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.3,myflow.3,4.8,-63.95,0.0,normal,11.67,36.05,-E3_0,0.0,0,0.99,36.05
17.3,myflow.4,-4.8,93.82,180.0,normal,2.14,6.18,E2_0,0.0,0,2.58,6.18
17.4,myflow.0,-11.54,-1.6,90.0,normal,0.06,88.46,E0_1,0.0,10,-0.04,88.46
17.4,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.4,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.4,myflow.3,4.8,-62.77,0.0,normal,11.76,37.23,-E3_0,0.0,0,0.88,37.23
17.4,myflow.4,-4.8,93.58,180.0,normal,2.4,6.42,E2_0,0.0,0,2.59,6.42
17.5,myflow.0,-11.54,-1.6,90.0,normal,0.06,88.46,E0_1,0.0,10,-0.04,88.46
17.5,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.5,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.5,myflow.3,4.8,-61.59,0.0,normal,11.84,38.41,-E3_0,0.0,0,0.75,38.41
17.5,myflow.4,-4.8,93.32,180.0,normal,2.66,6.68,E2_0,0.0,0,2.59,6.68
17.6,myflow.0,-11.53,-1.6,90.0,normal,0.06,88.47,E0_1,0.0,10,-0.04,88.47
17.6,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.6,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.6,myflow.3,4.8,-60.4,0.0,normal,11.94,39.6,-E3_0,0.0,0,1.05,39.6
17.6,myflow.4,-4.8,93.03,180.0,normal,2.92,6.97,E2_0,0.0,0,2.58,6.97
17.7,myflow.0,-11.53,-1.6,90.0,normal,0.05,88.47,E0_1,0.0,10,-0.04,88.47
17.7,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.7,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.7,myflow.3,4.8,-59.19,0.0,normal,12.02,40.81,-E3_0,0.0,0,0.8,40.81
17.7,myflow.4,-4.8,92.71,180.0,normal,3.17,7.29,E2_0,0.0,0,2.58,7.29
17.8,myflow.0,-11.52,-1.6,90.0,normal,0.05,88.48,E0_1,0.0,10,-0.03,88.48
17.8,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.8,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.8,myflow.3,4.8,-57.98,0.0,normal,12.11,42.02,-E3_0,0.0,0,0.88,42.02
17.8,myflow.4,-1.6,92.37,180.0,normal,3.44,7.63,E2_1,0.0,0,2.62,7.63
17.9,myflow.0,-11.52,-1.6,90.0,normal,0.05,88.48,E0_1,0.0,10,-0.03,88.48
17.9,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
17.9,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
17.9,myflow.3,4.8,-56.77,0.0,normal,12.16,43.23,-E3_0,0.0,0,0.45,43.23
17.9,myflow.4,-1.6,92.0,180.0,normal,3.69,8.0,E2_1,0.0,2,2.49,8.0
18.0,myflow.0,-11.51,-1.6,90.0,normal,0.04,88.49,E0_1,0.0,10,-0.03,88.49
18.0,myflow.1,-17.66,-1.6,90.0,aggressive,0.0,82.34,E0_1,0.0,3,0.0,82.34
18.0,myflow.2,-21.58,-1.6,90.0,aggressive,0.0,78.42,E0_1,0.0,3,0.0,78.42
18.0,myflow.3,4.8,-55.55,0.0,normal,12.2,44.45,-E3_0,0.0,0,0.39,44.45
